,created_at,source,original_text,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,followers_count,friends_count,possibly_sensitive,hashtags,user_mentions,place,clean_text
724,Fri Jun 18 18:47:36 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,0.0,0.0,en,0.0,1.0,myrabatchelder,2983,5001,,,[LongCovidNYC],"New York, NY",nan
725,Fri Jun 18 18:47:40 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","How do we know #COVID19 vaccines are safe?

CDC &amp; @US_FDA have safety monitoring systems to make sure every vaccine is as safe as possible. One system VAERS records adverse events from patients and doctors and can signal a potential safety issue. More: https://t.co/xSe61xdKcE. https://t.co/MEreGYnKPK",0.3333333333333333,0.7314814814814815,en,58.0,28.0,LewisClarkPH,198,29,,COVID19,[CDCgov US_FDA],"Lewis and Clark County, MT",know #covid vaccine safe cdc amp safety monitoring system make sure every vaccine safe possible one system vaers record adverse event patient doctor signal potential safety issue
726,Fri Jun 18 18:47:42 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,,,Duttieandy,3424,4447,,,[],kampala,nan
727,Fri Jun 18 18:47:46 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","I hope its true that the PA will return almost expired vaccines to Israel.
Why would the PA help Israel by buying these vaccines? Israel has the duty to provide COVID19 vaccine to occupied Palestinians. https://t.co/X9dNTLNWlg",0.35,0.65,en,3.0,1.0,KNieuwhuis,384,397,,,[steketeh],NL,hope true pa return almost expired vaccine israel pa help israel buying vaccine israel duty provide covid vaccine occupied palestinian
728,Fri Jun 18 18:47:48 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Museveni says #Ugandas #COVID19 vaccine will be better than all the existing vaccines because it covers all the existing variants. The Ugandan vaccine has been administered to 70 patients and 58 have so far recovered. Vaccine will soon hit the 120-patient threshold #M7Address,0.3,0.75,en,14.0,8.0,mubuuke,990,2551,,UgandaCOVID19,[observerug],,museveni say #ugandas #covid vaccine better existing vaccine cover existing variant ugandan vaccine administered patient far recovered vaccine soon hit -patient threshold #maddress
729,Fri Jun 18 18:47:48 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@AIPAC Will aipac tell the world that Israel has SOLD EXPIRED vaccines to Palestinians which could have been disastrous to Palestinians making the covid19 crisis far worse leading to more Palestinian deaths? #ThisisIsrael. https://t.co/WTPn9XMSvs,-0.125,0.725,en,21.0,24.0,elisha1022,3795,5000,,,[itranslate123 AIPAC],"Carlsbad, CA",aipac tell world israel sold expired vaccine palestinian disastrous palestinian making covid crisis far worse leading palestinian death #thisisisrael
730,Fri Jun 18 18:47:48 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@AIPAC Will aipac tell the world that Israel has SOLD EXPIRED vaccines to Palestinians which could have been disastrous to Palestinians making the covid19 crisis far worse leading to more Palestinian deaths? #ThisisIsrael. https://t.co/WTPn9XMSvs,-0.125,0.725,en,21.0,25.0,OHN000000,39,4916,,,[itranslate123 AIPAC],professional griefer,aipac tell world israel sold expired vaccine palestinian disastrous palestinian making covid crisis far worse leading palestinian death #thisisisrael
731,Fri Jun 18 18:47:50 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Yet another amazingly qualified and courageous doctor Roger Hodkinson speaks out against the crazy government policy responses to COVID.  I have condensed his 45 minutes on The Hirewire to 6 Twitter size edits starting with an overview of interventions and vaccines. https://t.co/WcVq32s9WD,3.7007434154171876e-17,0.6333333333333334,en,551.0,359.0,KellyGordon1908,34,208,,,[RealJoelSmalley],United Kingdom,yet another amazingly qualified courageous doctor roger hodkinson speaks crazy government policy response covid condensed minute hirewire twitter size edits starting overview intervention vaccine
732,Fri Jun 18 18:47:57 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Museveni says #Ugandas #COVID19 vaccine will be better than all the existing vaccines because it covers all the existing variants. The Ugandan vaccine has been administered to 70 patients and 58 have so far recovered. Vaccine will soon hit the 120-patient threshold #M7Address,0.3,0.75,en,14.0,9.0,AdaGovernor,23,326,,UgandaCOVID19,[observerug],kla,museveni say #ugandas #covid vaccine better existing vaccine cover existing variant ugandan vaccine administered patient far recovered vaccine soon hit -patient threshold #maddress
733,Fri Jun 18 18:48:08 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Any politician promoting lockdowns mask mandates &amp; vaccines as a solution to covid19 are in full support of UN Agenda 21 and the coming one world government a New World Order.,0.2431818181818181,0.5022727272727273,en,29.0,12.0,sashagladio,1030,2271,,,[Artemis2030],,politician promoting lockdown mask mandate amp vaccine solution covid full support agenda coming one world government new world order
734,Fri Jun 18 18:48:23 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","I’m pleased to welcome the #WeCanDoThis bus to Atlanta today! Remember there are 3 easy ways to find a #COVID19 vaccine near you:  
🔍 Search https://t.co/d2PDWIps8o  
📱Text your ZIP code to 438829  
📞 Call 1-800-232-0233 https://t.co/AMmcMmCtiP",0.5083333333333333,0.7833333333333333,en,737.0,244.0,mabri1741,1167,971,,WeCanDoThisCOVID19,[CDCDirector],,pleased welcome #wecandothis bus atlanta today remember easy way find #covid vaccine near search text zip code call ---
735,Fri Jun 18 18:48:26 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Dr Moeti is head of WHO in Africa and one of the best public health experts and leaders I know. Hers is a desperate request for vaccines to Africa. We plead with Germany and the UK to lift patent restrictions and urgently transfer technology to enable production in Africa.,0.1333333333333333,0.4555555555555555,en,304.0,145.0,MarieHeleneTho2,1527,1662,,,[globalhlthtwit],Dans le jardin🇪🇺,dr moeti head africa one best public health expert leader know desperate request vaccine africa plead germany uk lift patent restriction urgently transfer technology enable production africa
736,Fri Jun 18 18:48:39 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Museveni says #Ugandas #COVID19 vaccine will be better than all the existing vaccines because it covers all the existing variants. The Ugandan vaccine has been administered to 70 patients and 58 have so far recovered. Vaccine will soon hit the 120-patient threshold #M7Address,0.3,0.75,en,16.0,10.0,Hocus63693863,955,2161,,UgandaCOVID19,[observerug],kla city,museveni say #ugandas #covid vaccine better existing vaccine cover existing variant ugandan vaccine administered patient far recovered vaccine soon hit -patient threshold #maddress
737,Fri Jun 18 18:48:42 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,,,zizo_das,24,296,False,,[],,nan
738,Fri Jun 18 18:48:43 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","You can get a #COVID19 vaccine and other vaccines including flu and shingles at the same visit. You no longer need to wait 14 days between vaccines. Side effects are the same if vaccines are given alone or together. 
 
More about vaccine timing: https://t.co/BV3mN5XdLe. https://t.co/RWrRzhKdEg",0.09375,0.28125,en,131.0,76.0,AmyAyers16,5736,5586,,COVID19,[CDCgov],Virginia ,get #covid vaccine vaccine including flu shingle visit longer wait day vaccine side effect vaccine given alone together vaccine timing
739,Fri Jun 18 18:48:44 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Any politician promoting lockdowns mask mandates &amp; vaccines as a solution to covid19 are in full support of UN Agenda 21 and the coming one world government a New World Order.,0.2431818181818181,0.5022727272727273,en,31.0,13.0,miraaikie,2739,4597,,,[Artemis2030],"Gauteng, South Africa. ",politician promoting lockdown mask mandate amp vaccine solution covid full support agenda coming one world government new world order
740,Fri Jun 18 18:48:46 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,103.0,81.0,Zyphurite_210,112,972,False,,[shawajason],"San Antonio, TX",nan
741,Fri Jun 18 18:48:53 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@IsraelMFA Israel is a brutal nazi-like entity.... it sent EXPIRED vaccines to Palestinians to further worsen the covid19 pandemic. Israel could have sent the vaccines to Palestinians it occupies OR ppl who need them in Africa or Asia. But instead it let the vaccines expire. 
#Thisisisrael https://t.co/n2OpwpAhXO",-0.4375,0.75,en,20.0,16.0,DowlerMarie,225,270,,,[itranslate123 IsraelMFA],"Dublin City, Ireland",israel brutal nazi-like entity sent expired vaccine palestinian worsen covid pandemic israel sent vaccine palestinian occupies ppl africa asia instead let vaccine expire #thisisisrael
742,Fri Jun 18 18:48:54 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,,,Deacon__Blues,294,321,,israelcovid19vaccinationapartheid,[],"1123,6536,5321",nan
743,Fri Jun 18 18:48:57 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,,,digitaldjeli,7203,3617,,Uganda,[],,nan
744,Fri Jun 18 18:49:05 +0000 2021,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",,0.0,0.0,en,,,OfficialMGN,463,319,True,,[],"Ogun State, Nigeria.",nan
745,Fri Jun 18 18:49:05 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Museveni says #Ugandas #COVID19 vaccine will be better than all the existing vaccines because it covers all the existing variants. The Ugandan vaccine has been administered to 70 patients and 58 have so far recovered. Vaccine will soon hit the 120-patient threshold #M7Address,0.3,0.75,en,17.0,11.0,mpc_ug,615,618,,UgandaCOVID19,[observerug],"Uganda,Kampala,MakindyeDivis",museveni say #ugandas #covid vaccine better existing vaccine cover existing variant ugandan vaccine administered patient far recovered vaccine soon hit -patient threshold #maddress
746,Fri Jun 18 18:49:05 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","He has handled all the complex problems with ease till date .He  boosted up the production of Vaccines &amp; its R&amp;D so that it can be developed &amp;  produced  at large scales  within the fixed time frame to counter the deadly diseases recent one being the pandemic #COVID19 .
(2/n)",-0.0142857142857142,0.3297619047619047,en,8.0,6.0,Harvansh_Batra,65567,12529,,,[Shomes_quest],"Haryana , Rajasthan , India",handled complex problem ease till date boosted production vaccine amp rampd developed amp produced large scale within fixed time frame counter deadly disease recent one pandemic #covid
747,Fri Jun 18 18:49:07 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","🚌 The #Covid19 vaccination bus is heading to Nelson on Friday and Saturday.

✅ Open to anyone aged 18+

✅ Walk-in appointments available for first doses of the Pfizer vaccine.

More details below 👇",0.21,0.4266666666666666,en,6.0,10.0,thedeanlangton,634,1204,,Covid19,[LancashireCC],Skipton. Views are my own only,#covid vaccination bus heading nelson friday saturday open anyone aged walk-in appointment available first dos pfizer vaccine detail
748,Fri Jun 18 18:49:08 +0000 2021,"<a href=""http://naattuvartha.byethost33.com"" rel=""nofollow"">Naattuvartha</a>","🚌 The #Covid19 vaccination bus is heading to Nelson on Friday and Saturday.

✅ Open to anyone aged 18+

✅ Walk-in appointments available for first doses of the Pfizer vaccine.

More details below 👇 https://t.co/fVqZAYwjLB",0.21,0.4266666666666666,en,6.0,11.0,viralvideovlogs,6856,4582,,Covid19,[LancashireCC],കേരളം,#covid vaccination bus heading nelson friday saturday open anyone aged walk-in appointment available first dos pfizer vaccine detail
749,Fri Jun 18 18:49:11 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Museveni says #Ugandas #COVID19 vaccine will be better than all the existing vaccines because it covers all the existing variants. The Ugandan vaccine has been administered to 70 patients and 58 have so far recovered. Vaccine will soon hit the 120-patient threshold #M7Address,0.3,0.75,en,18.0,12.0,co0lmUk,9686,9535,,UgandaCOVID19,[observerug],"Seguku, Kampala, Uganda",museveni say #ugandas #covid vaccine better existing vaccine cover existing variant ugandan vaccine administered patient far recovered vaccine soon hit -patient threshold #maddress
750,Fri Jun 18 18:49:20 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,,,hiroshinita,10,17,False,COVID19vaccines,[],Accra Ghana,nan
751,Fri Jun 18 18:49:30 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Dr Moeti is head of WHO in Africa and one of the best public health experts and leaders I know. Hers is a desperate request for vaccines to Africa. We plead with Germany and the UK to lift patent restrictions and urgently transfer technology to enable production in Africa.,0.1333333333333333,0.4555555555555555,en,305.0,146.0,Susannaamala5,3901,3814,,,[globalhlthtwit],blue planet in space,dr moeti head africa one best public health expert leader know desperate request vaccine africa plead germany uk lift patent restriction urgently transfer technology enable production africa
752,Fri Jun 18 18:49:30 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,,,holt_tim,65,150,,,[],"Chelmsford, Essex, UK",nan
753,Fri Jun 18 18:49:31 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,106.0,80.0,thiccofitall,239,351,False,,[shawajason],Boston,nan
754,Fri Jun 18 18:49:33 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Dr Moeti is head of WHO in Africa and one of the best public health experts and leaders I know. Hers is a desperate request for vaccines to Africa. We plead with Germany and the UK to lift patent restrictions and urgently transfer technology to enable production in Africa.,0.1333333333333333,0.4555555555555555,en,305.0,147.0,JWils60,3081,4995,,,[globalhlthtwit],Scotland,dr moeti head africa one best public health expert leader know desperate request vaccine africa plead germany uk lift patent restriction urgently transfer technology enable production africa
755,Fri Jun 18 18:49:42 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","We are dying! Ugandans need the world to stand with them. We need oxygen PPEs #COVID19 vaccines and money to pay our over-stretched health workers.
World we need each other! 

Oxygen failure kills 30 Covid patients at Mulago  https://t.co/o1K0IUGf6Z via @DailyMonitor",-0.2364583333333333,0.3375,en,895.0,504.0,pppinkwig,17,139,,COVID19,[Winnie_Byanyima],,dying ugandan world stand oxygen ppes #covid vaccine money pay over-stretched health worker world oxygen failure kill covid patient mulago via
