created_at,source,original_text,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,followers_count,friends_count,possibly_sensitive,hashtags,user_mentions,place
Fri Jun 18 20:00:17 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","World Festival Premiere of Lions, Bones &amp; Bullets airing 21 June to illustrate the Lion breeding in South Africa. Lions should not be can hunted, please help @EcocideLaw @SwanseaUni When the hunters did not arrive after covid19 took hold these Lions were subject to starvation. https://t.co/pdcxsZA8h0",-0.16666666666666666,0.3333333333333333,en,13,10,Shaz_Shazdee,295,682,,,['Lightswide'],
Fri Jun 18 20:00:26 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Yet another amazingly qualified and courageous doctor, Roger Hodkinson, speaks out against the crazy government policy responses to COVID.  I have condensed his 45 minutes on The Hirewire to 6 Twitter size edits, starting with an overview of interventions and vaccines. https://t.co/WcVq32s9WD",3.700743415417188e-17,0.6333333333333334,en,564,371,q84evers,561,374,,,['RealJoelSmalley'],دولة الكويت
Fri Jun 18 20:00:53 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Vaccines donated next year will be ‘too late for those who are dying today’ said @WHO chief @DrTedros at the latest #COVID19 press conference in @UNGeneva

https://t.co/g54477bbUO",0.06666666666666667,0.5,en,0,2,GiveOursBack,465,911,,,"['UN_News_Centre', 'WHO', 'DrTedros']",
Fri Jun 18 20:01:04 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dr Moeti is head of WHO in Africa, and one of the best public health experts and leaders I know. Hers is a desperate request for vaccines to Africa. We plead with Germany and the UK to lift patent restrictions and urgently transfer technology to enable production in Africa.",0.13333333333333333,0.45555555555555555,en,379,184,AdrianHolme,1259,883,,,['globalhlthtwit'],
Fri Jun 18 20:01:07 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","🚨Africa is ""in the midst of a full-blown third wave"" of coronavirus, the head of @WHOAFRO has warned

Cases have risen across the continent by more than 20% and deaths have also risen by 15% in the last week

@jriggers reports ~ 🧵
https://t.co/CRDhqPHFWM",0.16666666666666666,0.18888888888888888,en,574,638,kylaistweeting,7,109,,,"['TelGlobalHealth', 'WHOAFRO']",
Fri Jun 18 20:01:23 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,67,43,vaccinecurious,943,298,,,"['HealthFreedomIE', 'TheHPRA']",
Fri Jun 18 20:01:30 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Yet another amazingly qualified and courageous doctor, Roger Hodkinson, speaks out against the crazy government policy responses to COVID.  I have condensed his 45 minutes on The Hirewire to 6 Twitter size edits, starting with an overview of interventions and vaccines. https://t.co/2PAtFYkyUZ https://t.co/WcVq32s9WD",3.700743415417188e-17,0.6333333333333334,en,564,372,JustWeeMary,1731,2117,,,['RealJoelSmalley'],
Fri Jun 18 20:01:40 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dr Moeti is head of WHO in Africa, and one of the best public health experts and leaders I know. Hers is a desperate request for vaccines to Africa. We plead with Germany and the UK to lift patent restrictions and urgently transfer technology to enable production in Africa.",0.13333333333333333,0.45555555555555555,en,381,185,ecoworriertoo,407,835,,,['globalhlthtwit'],Surrey seems the hardest word.
Fri Jun 18 20:01:41 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,,,BrktiHadush,1571,1759,False,UNSC,[],
Fri Jun 18 20:01:52 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Vaccines donated next year will be ‘too late for those who are dying today’ said @WHO chief @DrTedros at the latest #COVID19 press conference in @UNGeneva

https://t.co/g54477bbUO",0.06666666666666667,0.5,en,3,3,SaffronWhisper,4,78,,,"['UN_News_Centre', 'WHO', 'DrTedros']","Genève, Suisse"
Fri Jun 18 20:02:01 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.0,0.0,en,,,PuneUpdater,88,0,,,[],
Fri Jun 18 20:02:01 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.0,0.0,en,,,PuneUpdater,88,0,,,[],
Fri Jun 18 20:02:07 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,,,BrktiHadush,1571,1759,False,,['UNReliefChief'],
Fri Jun 18 20:02:11 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Vaccines donated next year will be ‘too late for those who are dying today’ said @WHO chief @DrTedros at the latest #COVID19 press conference in @UNGeneva

https://t.co/g54477bbUO",0.06666666666666667,0.5,en,3,4,afripolitik,100,547,,,"['UN_News_Centre', 'WHO', 'DrTedros']",South Africa 
Fri Jun 18 20:02:12 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,,,tobnghpy,58,349,,,['SAgovnews'], Corner kindness and gratitude
Fri Jun 18 20:02:18 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","We are dying! Ugandans need the world to stand with them. We need oxygen, PPEs, #COVID19 vaccines and money to pay our over-stretched health workers.
World, we need each other! 

Oxygen failure kills 30 Covid patients at Mulago  https://t.co/o1K0IUGf6Z via @DailyMonitor",-0.23645833333333335,0.3375,en,931,519,TriciaMWall,626,2347,,COVID19,['Winnie_Byanyima'],
Fri Jun 18 20:02:20 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Africa is in the midst of a full blown third wave. The sobering trajectory of surging cases should rouse everyone into urgent action. 

We’ve seen in India and elsewhere just how quickly #COVID19 can rebound and overwhelm health systems.",0.1958333333333333,0.2875,en,127,114,JuliaBoltonC,84,853,,,['MoetiTshidi'],
Fri Jun 18 20:02:24 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,,,dramitkhera,3210,1108,False,COVID19,['CircAHA'],
Fri Jun 18 20:02:29 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Dr Moeti is head of WHO in Africa, and one of the best public health experts and leaders I know. Hers is a desperate request for vaccines to Africa. We plead with Germany and the UK to lift patent restrictions and urgently transfer technology to enable production in Africa.",0.13333333333333333,0.45555555555555555,en,382,186,JuliaBoltonC,84,853,,,['globalhlthtwit'],
Fri Jun 18 20:02:37 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","**BIG NEWS**: Up to 25,800 may have been killed by the COVID vaccine.  I bet that this is a lower bound on the number killed by the ""safe and effective"" vaccines. Why isn't anyone at the CDC or FDA warning the American public of the danger in the meantime??https://t.co/105gLDEAmQ",0.09999999999999999,0.2095238095238095,en,792,448,HarryVWebb,3833,4442,,,['stkirsch'],USA
Fri Jun 18 20:02:41 +0000 2021,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,0.0,0.0,en,,,OrangeCoSheriff,66015,1405,,COVID19vaccine,[],"Orlando, FL"
Fri Jun 18 20:02:42 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,33,5,RFanciola,1054,415,,,['giorgiogilestro'],"Locarno, Svizzera"
Fri Jun 18 20:02:52 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,,,Tswana_Guy3,36916,4841,,,[],"Johannesburg, South Africa"
Fri Jun 18 20:02:55 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,39,8,_Munchkinz_,598,301,,,['Givenkazeni'],South Africa
Fri Jun 18 20:02:56 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I’m pleased to welcome the #WeCanDoThis bus to Atlanta today! Remember, there are 3 easy ways to find a #COVID19 vaccine near you:  
🔍 Search https://t.co/d2PDWIps8o  
📱Text your ZIP code to 438829  
📞 Call 1-800-232-0233 https://t.co/AMmcMmCtiP",0.5083333333333333,0.7833333333333333,en,797,268,SaashaSingh1,798,4031,,WeCanDoThisCOVID19,['CDCDirector'],"9810000599 , 7895555551"
Fri Jun 18 20:02:59 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,,,IndonesiainDC,21034,505,False,IndonesiaCOVID19,[],"Washington, DC"
Fri Jun 18 20:03:02 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Vaccines – including the #COVID19 vaccine – have been developed, researched and tested to ensure the health of people around the world. Learn more about the 4 methods used to ensure the safety and efficacy of vaccines: https://t.co/G4FSJ3kK2S",0.3,0.4,en,8,6,GC_GH,580,428,,COVID19,['ahahospitals'],"Linton, IN"
Fri Jun 18 20:03:07 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","I’m pleased to welcome the #WeCanDoThis bus to Atlanta today! Remember, there are 3 easy ways to find a #COVID19 vaccine near you:  
🔍 Search https://t.co/d2PDWIps8o  
📱Text your ZIP code to 438829  
📞 Call 1-800-232-0233 https://t.co/AMmcMmCtiP",0.5083333333333333,0.7833333333333333,en,798,269,GuildChatterToo,112,295,,WeCanDoThisCOVID19,['CDCDirector'],
Fri Jun 18 20:03:08 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I am so proud of this fabric we developed, not only because it kills 99% of all viruses that land on its surface (tested with COVID19) but because it has entirely been produced in South Africa. This is the crafted work of hands from so many hands and minds. https://t.co/sBC9g0xPJc",0.27999999999999997,0.6849999999999999,en,5021,1222,u_sibonga,130,189,,,['_ThebeMagugu_'],(he/him)Sud Afrique
Fri Jun 18 20:03:09 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Minister of Home Affairs Princess Lindiwe says Government is committed to providing health services, medicines, vaccines &amp; education to refugees. As a result, refugees will receive the #COVID19 jab once sufficient vaccines arrive in the country. #WorldRefugeeDay https://t.co/i9vAyDf4ab",0.0,0.0,en,8,3,solodlamini,609,629,,,['EswatiniGovern1'],"Lobamba, Kingdom of Eswatini"
Fri Jun 18 20:03:15 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Africa is in the midst of a full blown third wave. The sobering trajectory of surging cases should rouse everyone into urgent action. 

We’ve seen in India and elsewhere just how quickly #COVID19 can rebound and overwhelm health systems.",0.1958333333333333,0.2875,en,127,115,skywoman,358,304,,,['MoetiTshidi'],South Coast of England
Fri Jun 18 20:03:23 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","What is your #COVID19 vaccine ‘why’? IRHA CEO, Cara Veale, shares hers below.  Learn more about the vaccine here: https://t.co/b65HwOBCvM https://t.co/MCJrCb6F8U",0.5,0.5,en,0,1,GC_GH,580,428,,COVID19,['IndianaRHA'],"Linton, IN"
Fri Jun 18 20:03:30 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","You can get a #COVID19 vaccine and other vaccines, including flu and shingles, at the same visit. You no longer need to wait 14 days between vaccines. Side effects are the same if vaccines are given alone or together. 
 
More about vaccine timing: https://t.co/BV3mN5XdLe. https://t.co/RWrRzhKdEg",0.09375,0.28125,en,145,88,GC_GH,580,428,,COVID19,['CDCgov'],"Linton, IN"
Fri Jun 18 20:03:40 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","As #Covid19 vaccines roll out across the country, it’s important that we continue to work together and follow public health measures to help #StopTheSpread. 👇
 
More info ➡️ https://t.co/ViwgoKpPdM https://t.co/b8CJjdCiCz",0.3,0.5222222222222223,en,19,7,NadineNonny,1838,63,,Covid19,['Canada'],
Fri Jun 18 20:03:47 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",You may recall I said I preferred 21 days after dose 1 vs the 14 days that has been used in Ontario's vaccines reports. This report from the UK supports 21 days. Recommend you do not change your precautions during the first 21 days after your first dose.,0.25,0.3333333333333333,en,96,21,CathrynIsland,210,98,,,['Billius27'],"essex county, ontario"
Fri Jun 18 20:04:13 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1/5 Canada’s National Advisory Committee on Immunization has updated its recommendations on first and second doses of #COVID19 vaccines based on the latest scientific evidence and expert opinion. https://t.co/ienLyI1bkR,0.25,0.41111111111111115,en,51,32,ThisIsCANVax,720,614,,,['GovCanHealth'],Canada
Fri Jun 18 20:04:20 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Vaccines donated next year will be ‘too late for those who are dying today’ said @WHO chief @DrTedros at the latest #COVID19 press conference in @UNGeneva

https://t.co/g54477bbUO",0.06666666666666667,0.5,en,7,5,kivumbi_jamil,60,662,,,"['UN_News_Centre', 'WHO', 'DrTedros']",
Fri Jun 18 20:04:21 +0000 2021,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","When you receive a #COVID19 vaccine, it’s important to know when you are fully vaccinated. It’s not instant. COVID-19 vaccines teach our immune systems how to recognize and fight the virus that causes COVID-19. 
Learn more: https://t.co/FJMon7WlFO. https://t.co/Cr5i9wcfRb",0.3,0.7222222222222222,en,327,205,Wim_Schellekens,9277,583,,COVID19,['CDCgov'],"Leiderdorp, The Netherlands"
Fri Jun 18 20:04:26 +0000 2021,"<a href=""https://hikerstore.co.uk"" rel=""nofollow"">isearch247</a>",,0.0,0.0,en,,,isearch247,1668,1835,False,,[],
Fri Jun 18 20:04:32 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,,,gueneykoese,409,1828,,,[],"İzmir, Türkiye"
Fri Jun 18 20:04:32 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Some good news for Friday. Yesterday we had our highest daily administration of vaccines at over 58,000. On course for up to 330,000 this week. Hospital #Covid19 inpatients down to 52 (24 hospitals with 2 or less), 18 in ICU. As always, let's protect this huge progress @HSELive",0.15555555555555559,0.3711111111111111,en,1907,138,jp_brennan,182,435,,,['paulreiddublin'],"Cork, Ireland"
Fri Jun 18 20:04:45 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Still need a #COVID19 #vaccine? The first 100 vaccinated tomorrow at the event below will receive a $10 gift card - and the protection of a vaccine! https://t.co/8dXtGM8kVa,0.3125,0.3333333333333333,en,1,1,becca100165,1166,5002,,COVID19vaccine,['OrangeCoSheriff'],
Fri Jun 18 20:04:48 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","So glad to join training day for the DC #COVID19 Community Corps

They will be going door to door and attending events to encourage residents to #TakeTheShotDC 

Together, we’ll crush the virus! https://t.co/Q3MPcnZFJL https://t.co/NibVFurhtd",0.625,1.0,en,14,4,GUUCEDD,678,706,,COVID19,['falcicchio'],"Washington, DC"
Fri Jun 18 20:05:13 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Yet another amazingly qualified and courageous doctor, Roger Hodkinson, speaks out against the crazy government policy responses to COVID.  I have condensed his 45 minutes on The Hirewire to 6 Twitter size edits, starting with an overview of interventions and vaccines. https://t.co/WcVq32s9WD",3.700743415417188e-17,0.6333333333333334,en,566,373,BytePedia,324,375,,,['RealJoelSmalley'],UK
Fri Jun 18 20:05:20 +0000 2021,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",,0.0,0.0,en,,,PaperbirdsH,187,3,False,,[],
Fri Jun 18 20:05:21 +0000 2021,"<a href=""http://naattuvartha.byethost33.com"" rel=""nofollow"">Naattuvartha</a>",New article: The Erosion of Public Trust and SARS-CoV-2 Vaccines- More Action Is Needed https://t.co/9O0tGqYTMk #coronavirus #COVID19 #2019ncov https://t.co/KKKMh1LXqQ,0.18409090909090908,0.28030303030303033,en,0,1,viralvideovlogs,6857,4582,False,,['PaperbirdsH'],കേരളം
Fri Jun 18 20:05:21 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,40,9,ThatoZowwee,1603,990,,,['Givenkazeni'],Johannesburg/Centurion.
Fri Jun 18 20:05:36 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Credit where due,but vulnerable are being left behind. My sister is having chemo for stage 3 cancer in #BeaconHospital.11th week waiting for 2nd jab &amp; no answers. I’m asthmatic &amp; will be fully vaccinated before her- not right @HSELive @DonnellyStephen @paulreiddublin @geraldnash",-0.20857142857142857,0.34714285714285714,en,4,4,uber_cutexo,323,1638,,BeaconHospital,['hannnah_greene'],Ireland
